"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3934","Search products with a search query: ""top""","Product Catalog","Wed Sep 17 13:12:29 UTC 2025","passed","Wed Sep 17 13:12:33 UTC 2025","TestProductSearch","Product Search","",""
"","3142","Checking adding products to the cart with an id: {added_product_ids} and quantity: 3","Shopping cart","Wed Sep 17 13:10:28 UTC 2025","passed","Wed Sep 17 13:10:31 UTC 2025","Add product","Cart operations","",""
"","2333","User login with correct email and password","User Management","Wed Sep 17 13:09:32 UTC 2025","passed","Wed Sep 17 13:09:35 UTC 2025","Successful authorization","Authorization","",""
"","5186","Checking the identity of the cart before and after logging","Shopping cart","Wed Sep 17 13:10:45 UTC 2025","passed","Wed Sep 17 13:10:50 UTC 2025","Cart consistent","Cart State","",""
"","3309","Checking remove product from cart","Shopping cart","Wed Sep 17 13:10:41 UTC 2025","passed","Wed Sep 17 13:10:45 UTC 2025","Remove product","Cart operations","",""
"","11770","Registration while checkout with products with id: [1, 2]","Order Processing","Wed Sep 17 13:11:19 UTC 2025","passed","Wed Sep 17 13:11:31 UTC 2025","TestCheckout","Checkout","",""
"","1925","Adding a review to a product with an id 1","Product Catalog","Wed Sep 17 13:12:22 UTC 2025","passed","Wed Sep 17 13:12:24 UTC 2025","Add product review","Product Review","",""
"","970","Registration with existing email","User Management","Wed Sep 17 13:10:07 UTC 2025","passed","Wed Sep 17 13:10:08 UTC 2025","Failed registration","Registration","",""
"","3956","Checking remove product from cart","Shopping cart","Wed Sep 17 13:10:36 UTC 2025","passed","Wed Sep 17 13:10:40 UTC 2025","Remove product","Cart operations","",""
"","1218","Registration with existing email","User Management","Wed Sep 17 13:10:11 UTC 2025","passed","Wed Sep 17 13:10:12 UTC 2025","Failed registration","Registration","",""
"","589","Checking event subscriptions on the cart page","interactions","Wed Sep 17 13:11:48 UTC 2025","passed","Wed Sep 17 13:11:49 UTC 2025","Cart subscription","Subscription","",""
"","695","Checking event subscriptions on the cart page","interactions","Wed Sep 17 13:12:22 UTC 2025","passed","Wed Sep 17 13:12:23 UTC 2025","Cart subscription","Subscription","",""
"","1211","Checking event subscriptions on the cart page","interactions","Wed Sep 17 13:12:25 UTC 2025","passed","Wed Sep 17 13:12:26 UTC 2025","Cart subscription","Subscription","",""
"","6274","Checking the download invoice after checkout with products with an id: [1, 5]","Order Processing","Wed Sep 17 13:11:22 UTC 2025","passed","Wed Sep 17 13:11:28 UTC 2025","TestCheckout","Checkout","",""
"","2300","Adding a review to a product with an id 1","Product Catalog","Wed Sep 17 13:12:15 UTC 2025","passed","Wed Sep 17 13:12:17 UTC 2025","Add product review","Product Review","",""
"","3376","Checking adding products to the cart with an id: {added_product_ids} and quantity: 3","Shopping cart","Wed Sep 17 13:10:17 UTC 2025","passed","Wed Sep 17 13:10:21 UTC 2025","Add product","Cart operations","",""
"","1775","Checking the success of sending a feedback","interactions","Wed Sep 17 13:11:40 UTC 2025","passed","Wed Sep 17 13:11:42 UTC 2025","Successful feedback","Contact","",""
"","1057","Check the correct operation of the scroll to the top of the page","Navigation","Wed Sep 17 13:11:49 UTC 2025","passed","Wed Sep 17 13:11:50 UTC 2025","Scroll to top","Scroll","",""
"","1798","Check product details with id 1","Product Catalog","Wed Sep 17 13:11:56 UTC 2025","passed","Wed Sep 17 13:11:58 UTC 2025","View product details","Product Details","",""
"","1477","User login with wrong email and password","User Management","Wed Sep 17 13:09:50 UTC 2025","passed","Wed Sep 17 13:09:51 UTC 2025","Failed authorization","Authorization","",""
"","2254","Check product details with id 1","Product Catalog","Wed Sep 17 13:11:59 UTC 2025","passed","Wed Sep 17 13:12:01 UTC 2025","View product details","Product Details","",""
"","1695","Checking event subscriptions on the home page","interactions","Wed Sep 17 13:11:46 UTC 2025","passed","Wed Sep 17 13:11:47 UTC 2025","Home subscription","Subscription","",""
"","1947","Adding a review to a product with an id 1","Product Catalog","Wed Sep 17 13:12:19 UTC 2025","passed","Wed Sep 17 13:12:21 UTC 2025","Add product review","Product Review","",""
"","7550","Registration with correct data","User Management","Wed Sep 17 13:09:58 UTC 2025","passed","Wed Sep 17 13:10:06 UTC 2025","Successful registration","Registration","",""
"","2785","Checking remove product from cart","Shopping cart","Wed Sep 17 13:10:31 UTC 2025","passed","Wed Sep 17 13:10:34 UTC 2025","Remove product","Cart operations","",""
"","2697","Correct logout of account","User Management","Wed Sep 17 13:09:54 UTC 2025","passed","Wed Sep 17 13:09:57 UTC 2025","Successful logout","Logout","",""
"","5935","Login before checkout with products with id: [1, 2]","Order Processing","Wed Sep 17 13:10:52 UTC 2025","passed","Wed Sep 17 13:10:58 UTC 2025","TestCheckout","Checkout","",""
"","6557","Checking the identity of the cart before and after logging","Shopping cart","Wed Sep 17 13:10:15 UTC 2025","passed","Wed Sep 17 13:10:22 UTC 2025","Cart consistent","Cart State","",""
"","3164","Check the visibility of all product cards from the list","Product Catalog","Wed Sep 17 13:12:08 UTC 2025","passed","Wed Sep 17 13:12:11 UTC 2025","View product list","Product Listing","",""
"","2427","Check the visibility of all product cards from the list","Product Catalog","Wed Sep 17 13:12:12 UTC 2025","passed","Wed Sep 17 13:12:15 UTC 2025","View product list","Product Listing","",""
"","5243","Checkout with products with id: [1, 2]","Order Processing","Wed Sep 17 13:10:32 UTC 2025","passed","Wed Sep 17 13:10:37 UTC 2025","Successful checkout","Checkout","",""
"","3238","Correct logout of account","User Management","Wed Sep 17 13:09:33 UTC 2025","passed","Wed Sep 17 13:09:37 UTC 2025","Successful logout","Logout","",""
"","4650","Checking adding products to the cart with an id: [1, 2]","Shopping cart","Wed Sep 17 13:10:06 UTC 2025","passed","Wed Sep 17 13:10:11 UTC 2025","Add product","Cart operations","",""
"","6223","Checking the identity of the cart before and after logging","Shopping cart","Wed Sep 17 13:10:24 UTC 2025","passed","Wed Sep 17 13:10:30 UTC 2025","Cart consistent","Cart State","",""
"","7064","Checkout with products with id: [1, 2]","Order Processing","Wed Sep 17 13:10:39 UTC 2025","passed","Wed Sep 17 13:10:46 UTC 2025","Successful checkout","Checkout","",""
"","1544","Check the correct operation of the scroll to the top of the page","Navigation","Wed Sep 17 13:11:52 UTC 2025","passed","Wed Sep 17 13:11:53 UTC 2025","Scroll to top","Scroll","",""
"","4073","Checking adding products to the cart with an id: [1, 2]","Shopping cart","Wed Sep 17 13:10:00 UTC 2025","passed","Wed Sep 17 13:10:04 UTC 2025","Add product","Cart operations","",""
"","2512","Checking the success of sending a feedback","interactions","Wed Sep 17 13:11:36 UTC 2025","passed","Wed Sep 17 13:11:38 UTC 2025","Successful feedback","Contact","",""
"","1621","Checking the success of sending a feedback","interactions","Wed Sep 17 13:11:33 UTC 2025","passed","Wed Sep 17 13:11:34 UTC 2025","Successful feedback","Contact","",""
"","11885","Registration while checkout with products with id: [1, 2]","Order Processing","Wed Sep 17 13:11:05 UTC 2025","passed","Wed Sep 17 13:11:17 UTC 2025","TestCheckout","Checkout","",""
"","4495","Registration with correct data","User Management","Wed Sep 17 13:09:43 UTC 2025","passed","Wed Sep 17 13:09:48 UTC 2025","Successful registration","Registration","",""
"","1157","Check the correct operation of the scroll to the top of the page","Navigation","Wed Sep 17 13:11:54 UTC 2025","passed","Wed Sep 17 13:11:56 UTC 2025","Scroll to top","Scroll","",""
"","1835","Check product details with id 1","Product Catalog","Wed Sep 17 13:12:02 UTC 2025","passed","Wed Sep 17 13:12:04 UTC 2025","View product details","Product Details","",""
